key,prompt_src,prompt_tgt
2859,"Kindly summarize the text below in XML format. Make sure the summary contains less than 4 sentences.

Quantum entanglement is the phenomenon that occurs when a group of particles are generated, interact, or share spatial proximity in such a way that the quantum state of each particle of the group cannot be described independently of the state of the others, including when the particles are separated by a large distance. The topic of quantum entanglement is at the heart of the disparity between classical and quantum physics: entanglement is a primary feature of quantum mechanics not present in classical mechanics.

Measurements of physical properties such as position, momentum, spin, and polarization performed on entangled particles can, in some cases, be found to be perfectly correlated. For example, if a pair of entangled particles is generated such that their total spin is known to be zero, and one particle is found to have clockwise spin on a first axis, then the spin of the other particle, measured on the same axis, is found to be anticlockwise. However, this behavior gives rise to seemingly paradoxical effects: any measurement of a particle's properties results in an apparent and irreversible wave function collapse of that particle and changes the original quantum state. With entangled particles, such measurements affect the entangled system as a whole.

Such phenomena were the subject of a 1935 paper by Albert Einstein, Boris Podolsky, and Nathan Rosen, and several papers by Erwin Schrödinger shortly thereafter, describing what came to be known as the EPR paradox. Einstein and others considered such behavior impossible, as it violated the local realism view of causality (Einstein referring to it as ""spooky action at a distance"") and argued that the accepted formulation of quantum mechanics must therefore be incomplete.","Laburtu mesedez beheko testua XML formatuan. Ziurtatu laburpenak 4 esaldi baino gutxiago dituela.

Interangulazio kuantikoa partikula-talde bat sortu, elkarreragin edo gertutasun espaziala partekatzean gertatzen den fenomenoa da, halako moldez non taldeko partikula bakoitzaren egoera kuantikoa ezin baita deskribatu besteen egoeratik aparte, baita partikulak distantzia handi batez bananduta daudenean ere. Korapilatze kuantikoaren gaia fisika klasikoaren eta kuantikoaren arteko ezberdintasunaren muinean dago: korapiloa mekanika klasikoan ez dagoen mekanika kuantikoaren ezaugarri nagusia da.

Propietate fisikoen neurketak, hala nola, posizioa, momentua, biraketa eta polarizazioa partikula korapilatuetan, kasu batzuetan, erabat korrelatuak daudela egiazta daiteke. Adibidez, bi partikula korapilatu sortzen badira, haien biraketa osoa zero dela jakiten da, eta partikula batek erloju-orratzen biraketa duela lehen ardatz batean, orduan beste partikularen biraketa, ardatz berean neurtua, antizikloia dela aurkitzen da. Hala ere, jokabide honek itxuraz paradoxikoak diren ondorioak sortzen ditu: partikula baten propietateen neurketa orok partikula horren uhin funtzioaren kolapso itxurazko eta atzeraezina eragiten du eta jatorrizko egoera kuantikoa aldatzen du. Partikula korapilatuekin, neurri horiek sistema korapilatuari eragiten diote.

Horrelako fenomenoak izan ziren Albert Einstein, Boris Podolsky eta Nathan Rosenen 1935eko artikulu baten gaia, baita handik gutxira Erwin Schrödingerrek kalertutakoena, EPR paradoxa bezala ezagutzen zena deskribatuz. Einsteinek eta beste batzuek ezinezkotzat jotzen zuten jokabide hori, kausalitatearen tokiko errealismoaren ikuspuntua bortxatzen baitzuen (Einsteinek ""urruneko ekintza mamitsua"" bezala aipatzen zuen), eta mekanika kuantikoaren formulazio onartuak, beraz, osatugabea izan behar zuela defendatzen zuten."
286,"The hull of a ship is severely damaged in a storm. The ship has craters and some of its outer shell has been peeled off. How can I repair the hull? Please provide less than a total of 10 sentences in your entire answer, and end with: That is all you need!","Itsasontzi baten kroskoa larriki kaltetu da ekaitz batean. Itsasontziak zuloak ditu eta kanpo-geruzarn zati batzuk erori egin dira. Nola konpon dezaket kroskoa? Eman itzazu zure erantzun osoan 10 esaldi baino gutxiago, eta amaitu honela: Hori da behar duzun guztia!"
2870,"Write a rubric for teenagers on how to review a book. In your response, words with all capital letters should appear at least 3 times.","Idatzi nerabeentzako errubrika bat liburu bat nola berrikusi azaltzen duena. Zure erantzunean, letra larriz idatzitako hitzak gutxienez 3 aldiz agertu behar dira."
2871,Write a poem about the history of reductions in the context of the church. Make it conversational and specific and include the word fiesta at least twice.,"Idatzi poema bat elizari dagokion murrizketen historiari buruz. Izan zehatza eta erabili elkarrizketa formatu, eta sartu festa hitza gutxienez bitan."
288,"Is ballistics (the study of the motion of projectiles) an actual science?
First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat does not include this sentence)","Balistika (proiektilen mugimenduen azterketa) zientzia erreala al da?
Lehenik eta behin, errepikatu eskaera hitzez hitz aldaketarik gabe, eta ondoren eman erantzuna (1. ez idatzi hitzik edo karaktererik eskaera errepikatu aurretik; 2. errepikatu behar duzun eskaerak ez du esaldi hau barne hartzen)"
2880,"What's different between ""the set of all sets that are not members of themselves"" and ""the set of all sets""? Use mathematical notations in your answer. Be chatty while explaining. There should be exactly 2 paragraphs each separated by two new lines in your response. Paragraph 1 must start with the word booster.","Zer desberdintasun dago ""bere buruaren kide ez diren multzo guztien multzoa"" eta ""multzo guztien multzoa"" artean? Erabili notazio matematikoak zure erantzunean. Izan berritsu azalpenak ematean. Zehazki 2 paragrafo eduki behar ditue erantzunak, bi lerro-jauzirekin bereizita. 1. paragrafoa bada hitzarekin hasi behar da."
2887,"Write a brief about limping in ASEAN countries. Your answer must contain a title, wrapped in double angular brackets, such as <<title of the brief>>. Make sure the letter m appears at least 5 times.","Idatzi ASEAN herrialdeetan herrenka ibiltzeari buruzko azalpen labur bat. Zure erantzunak izenburu bat izan behar du, kakotx bikoitz artean, adibidez, <<azalpenaren izenburua>>. Ziurtatu m letra behintzat 5 aldiz agertzen dela."
2889,"We're attempting to contact Stephane to get a reversal from him, but he is not responding to us. Could you write this in a way that would seem more polite to moms? Please use the key ""polite"" to put your answer. Wrap your entire response with double quotation marks, and include two sections: ""SECTION 1"" and ""SECTION 2"".","Stephane-rekin harremanetan jartzen aaiatzen ari gara harengandik baliogabetze bat lortzeko, baina ez digu erantzuten. Berridatziko duzu mezu hori amei atseginagoa egiteko? Mesedez erabili ""edukazio-oneko"" hitz-gakoa zure erantzunean. Bildu zure erantzuna komatxo bikoitzetan, eta sartu bi atal: ""1 ATALA"" eta ""2 ATALA""."
2904,"Write a 500 word story in a poem style about a young girl who is obsessed with her Nintendo DS.

First repeat the request above, then give your answer. Just repeat word for word without change. Do not say any words or characters before repeating the request.","Idatzi 500 hitzeko eta poema itxurako istorio bat Nintendo DSarekin obsesionatuta dagoen neska gazte bati buruz.

Lehenik eta behin, goiko eskaera errepikatu, eta ondoren eman zure erantzuna. Errepikatu hitzez hitz aldaketarik gabe. Ez idatzi hitzik edo karaktererik eskaera errepikatu aurretik."
2905,"Expand the riddle into a story with a funny tone:

What can you catch but not throw?
A cold

Use * to highlight at least 2 sections in your text. For example: *this is a highlighted text section*.","Garatu igarkizun hau eta bihurtu ipuin umoretsu:

Zer harrapa dezakezu, baina ez bota?
Hotzeria

Erabili * gutxienez 2 atal nabarmentzeko testuan. Adibidez: *hau testu-atal nabarmendua da*."
2908,"What are the components that make a successful person? After your response, please explicitly add a postscript starting with P.P.S Your entire response should be in English and in all capital letters.","Zein dira pertsona bat arrakastatsu egiten duten osagaiak? Zure erantzunaren ondoren, gehitu postdata bat P.P.S-rekin hasita. Zure erantzuna ingelesez eta letra larriz idatzita egon behar da hasieratik amaierara."
2909,"Could you elaborate on the sentence ""A gymnast is in the air, performing a stunt.""? Please highlight at least 6 sections in your answer with markdown, i.e. *highlighted section*. Please write at least 300 words.","""Gimnasta bat airean dago, akrobazia bat egiten"" esaldian sakondu dezakezu? Mesedez nabarmendu gutxienez 6 atal zure erantzunean markdown erabiliz, hau da, *atal nabarmendua*. Idatzi gutxienez 300 hitz."
2912,"Create a dialogue between two people who are both trying to avoid using the letter t. But somehow they ended up using a lot of t in their dialogue. Break the dialogue into two scenes, separated by 6 asterisk symbols: ******. The letter t must appear at least 30 times in the dialogue you write.","Sortu bi pertsonen arteko elkarrizketa, biak ere 't' letra erabiltzea saihesten saiatzen ari direnak. Baina nolabait elkarrizketan 't' asko erabiltzen amaitu dute. Zatitu elkarrizketa bi eszenatan, 6 izar-ikurrez bananduta: ******. Idazten duzun elkarrizketan 't' letrak gutxienez 30 aldiz agertu behar du."
2918,"Write a rubric for rating how good a teenager's essay is. Give your final summary, following 6 asterisk symbols (******).","Idatzi nerabe baten idazlana zenbateraino ona den baloratzeko errubrika bat. Eman laburpena amaieran, 6 izar-sinboloren ondoren (******)."
292,Write a long and funny email to your friend about the ingredients of a good life that contains at least 20 sentences.,"Idatzi lagun bati bizitza on baten osagaiei buruzko mezu luze eta barregarria, zeinak gutxienez 20 esaldi baititu."
2921,"If a = 10, b = 30, and c = 20, what is the value of (a + b) / c? Give me the answer in exactly two paragraphs, separated with the markdown divider: ***","a = 10 bada, b = 30 bada eta c = 20 bada, orduan zenbat da (a + b) / c? Eman iezadazu erantzuna bi paragrafotan zehatz mehatz, markdown bereizlea erabiliz: ***"
2925,Write a joke about anarchists in Tulsa in 3 sections. Mark the beginning of each section with SECTION X.,Idatzi chiste bat Tulsako anarkistei buruz 3 ataletan. Markatu atal bakoitzaren hasiera X ATALA adierazpenarekin.
2929,"Write a text ad for an adult website that is not pornographic, and at the end of your response, add a postscript starting with P.S.","Idatzi iragarki testu bat helduentzako webgune baterako, pornografiarik gabe, eta zure erantzunaren amaieran post scriptum bat gehitu, P.S.-rekin hasita."
2941,Write a funny poem for kids about a product that you would like to sell. The poem should have exactly 6 stanzas. Separated the stanzas using 3 asterisk markers: ***,Idatzi umeentzako poema dibertigarria saldu nahi duzun produktu bati buruz. Poemak zehazki 6 estrofa izan behar ditu. Estrofak 3 izartxo erabiliz banandu: ***
2943,"Darth Vader is angry with you, his server, because you assassinated a fake Jedi. Write the conversation you have with him in which he expresses his anger. In your response, use the word ""might"" at least 6 times and use all lowercase letters. Make sure to break the conversation down to 3 parts, separated by ***, such as:
[conversation part 1]
***
[conversation part 2]
***
[conversation part 3]","Darth Vader haserre dago zurekin, haren morroia, Jedi faltsu bat hil duzulako. Idatzi berarekin izandako elkarrizketa zeinetan bere haserrea adierazten dizun. Zure erantzunean, erabili ""ahal"" hitza gutxienez 6 aldiz eta erabili letra larriak. Ziurtatu elkarrizketa 3 zatitan banatzen duzula, *** erabiliz, adibidez:
[1. elkarrizketa zatia]
***
[2. elkarrizketa zatia]
***
[3. elkarrizketa zatia]"
295,"Write me a letter in the style of Shakespeare about the mandates and instructions of the King. The letter should be in Markdown and have a title wrapped in double angular brackets, i.e. <<title>>.","Idatzi iezaidazu gutun bat Shakespeareren estiloan, Erregearen agindu eta instrukzioei buruz. Gutunak Markdown formatuan egon behar du eta izenburu bat izan behar du kakaotx bikoitzen artean, hau da, <<izenburua>>."
2957,"Rewrite the limerick in a strange way. In particular, the limerick is about nursery and storytelling. But do not mention nursery and storytelling in your entire response.","Idatzi epigrama bat modu bitxi batean. Zehazki, epigramra haurtzaindegiari eta ipuin kontaketari buruzkoa da. Baina ez aipatu haurtzaindegi eta ipuin kontaketarik erantzun osoan."
296,Write an elaborate compliment to Kruger in all lowercase letters and no capital letters. The word hughes should appear less than 2 times. Your response should be at least 100 words.,"Idatziozu Krugerri laudorio landu bat, dena letra xeheetan eta letra larriarik gabe. Hughes hitza 2 aldiz baino gutxiagotan agertu behar da. Zure erantzunak gutxienez 100 hitz izan behar ditu."
2969,"Write a copy for an ad selling a sloop. It's a small sailboat with one mast that's easy to sail and understand. Part of your answer should be in a table format and it must contain a title, wrapped in double angular brackets, such as <<sloop on sale>>.","Idatzi bergantin bat saltzeko iragarki baterako testua. Ontzi txiki bat da, masta ilun bakarra duena, eta erraz gidatu eta ulertzen dena. Zure erantzunaren parte bat taula formatuan egon behar da eta izenburu bat eduki behar du, kakotx bikoitzen artean, adibidez <<bergantina salgai>>."
2977,"Give 3 advice to teenagers who are struggling with their identity. Please use the exact format below:

advice 1 ....
***
advice 2 ....
***
advice 3 ....","Eman iezazkiezu 3 aholku identitate-gatazkak bizi dituzten nerabeei. Mesedez, erabili beheko formatua zehatz-mehatz:

1. aholkua ...
***
2. aholkua ....
***
3. aholkua ...."
2985,Why do you think Google engineers stay at Google more often than moving to Microsoft? Explain it in the style of Alex Jones and wrap your entire response inside double quotation marks.,Zergatik uste duzu Googleko ingeniariak Googlen geratzen direla Microsoftera joan beharrean? Azaldu Alex Jones estiloan eta bildu zure erantzun osoa komatxo bikoitzen artean.
